goal_id,match_id,team_id,player_name,reported_player_name,player_id,minute,stoppage,period,goal_type,assist_player_id,source_type,source_ref,reported_by,reported_at,confidence,verified_by,verified_at
MW_MDU20_2627_016_G1,MW_MDU20_2627_016,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-22T15:19:24.293636+00:00,unconfirmed,,
MW_MDU20_2627_016_G2,MW_MDU20_2627_016,MW_A1A_M1,,Joseph Msowoya,CAF_MW_000887,,,,,,reporter,,MW_REP_001,2026-08-22T15:19:24.353814+00:00,unconfirmed,,
MW_MDU20_2627_016_G3,MW_MDU20_2627_016,MW_A1A_M1,,Gracious Chavula,CAF_MW_000888,,,,,,reporter,,MW_REP_001,2026-08-22T15:20:57.103457+00:00,unconfirmed,,
MW_MDU20_2627_017_G1,MW_MDU20_2627_017,MW_CRS2_M1,,Joshua Lukhere,CAF_MW_000931,,,,,,reporter,,MW_REP_001,2026-08-22T15:25:24.348433+00:00,unconfirmed,,
MW_MDU20_2627_017_G2,MW_MDU20_2627_017,MW_CRS2_M1,,Joshua Lukhere,CAF_MW_000931,,,,,,reporter,,MW_REP_001,2026-08-22T15:25:24.408821+00:00,unconfirmed,,
MW_MDU20_2627_017_G3,MW_MDU20_2627_017,MW_GS2_M1,,Joseph Gondwe,CAF_MW_000932,,,,,,reporter,,MW_REP_001,2026-08-22T15:25:24.461525+00:00,unconfirmed,,
MW_MDU20_2627_017_G4,MW_MDU20_2627_017,MW_GS2_M1,,Jasper Nyirenda,CAF_MW_000933,,,,,,reporter,,MW_REP_001,2026-08-22T15:25:24.515709+00:00,unconfirmed,,
MW_MDU20_2627_017_G5,MW_MDU20_2627_017,MW_GS2_M1,,Isaac Mvula,CAF_MW_000934,,,,,,reporter,,MW_REP_001,2026-08-22T15:25:24.569018+00:00,unconfirmed,,
MW_MDU20_2627_018_G1,MW_MDU20_2627_018,MW_MCHY_M1,,Maganizo Chunga,CAF_MW_000935,,,,,,reporter,,MW_REP_001,2026-08-22T15:27:35.14102+00:00,unconfirmed,,
MW_MDU20_2627_018_G2,MW_MDU20_2627_018,MW_MCHY_M1,,Steven Phiri,CAF_MW_000972,,,,,,reporter,,MW_REP_001,2026-08-22T15:27:35.22764+00:00,unconfirmed,,
MW_MDU20_2627_018_G3,MW_MDU20_2627_018,MW_MCHY_M1,,Steven Phiri,CAF_MW_000972,,,,,,reporter,,MW_REP_001,2026-08-22T15:27:35.304969+00:00,unconfirmed,,
MW_MDU20_2627_018_G4,MW_MDU20_2627_018,MW_MT2_M1,,Edson Banda,CAF_MW_000936,,,,,,reporter,,MW_REP_001,2026-08-22T15:27:35.362782+00:00,unconfirmed,,
MW_MDU20_2627_019_G1,MW_MDU20_2627_019,MW_CP_M1,,Jackson Mgemezulu,CAF_MW_000937,,,,,,reporter,,MW_REP_001,2026-08-22T15:28:40.51019+00:00,unconfirmed,,
MW_MDU20_2627_019_G2,MW_MDU20_2627_019,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-22T15:28:40.558103+00:00,unconfirmed,,
MW_MDU20_2627_019_G3,MW_MDU20_2627_019,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-22T15:28:40.605708+00:00,unconfirmed,,
MW_MDU20_2627_019_G4,MW_MDU20_2627_019,MW_MA_M1,,Umali Ali,CAF_MW_000938,,,,,,reporter,,MW_REP_001,2026-08-22T15:28:40.660467+00:00,unconfirmed,,
MW_MDU20_2627_019_G5,MW_MDU20_2627_019,MW_MA_M1,,Lazarus Ng'ambi,CAF_MW_000939,,,,,,reporter,,MW_REP_001,2026-08-22T15:28:40.709164+00:00,unconfirmed,,
MW_MDU20_2627_019_G6,MW_MDU20_2627_019,MW_MA_M1,,Jackson Mgemezulu,CAF_MW_000937,,,,own_goal,,reporter,,MW_REP_001,2026-08-22T15:28:40.75243+00:00,unconfirmed,,
MW_MDU20_2627_020_G1,MW_MDU20_2627_020,MW_MWH_M1,,Precious Mwenda,CAF_MW_000940,,,,,,reporter,,MW_REP_001,2026-08-22T15:29:19.83535+00:00,unconfirmed,,
MW_MDU20_2627_020_G2,MW_MDU20_2627_020,MW_MWH_M1,,Precious Mwenda,CAF_MW_000940,,,,,,reporter,,MW_REP_001,2026-08-22T15:29:19.88137+00:00,unconfirmed,,
MW_MDU20_2627_020_G3,MW_MDU20_2627_020,MW_MA2_M1,,Denis Kayira,CAF_MW_000941,,,,,,reporter,,MW_REP_001,2026-08-22T15:29:19.934781+00:00,unconfirmed,,
MW_MDU20_2627_021_G1,MW_MDU20_2627_021,MW_A1A_M1,,Emmanuel Kosamu,CAF_MW_000942,,,,,,reporter,,MW_REP_001,2026-08-22T15:30:07.2457+00:00,unconfirmed,,
MW_MDU20_2627_021_G2,MW_MDU20_2627_021,MW_A1A_M1,,Noel Mtika,CAF_MW_000943,,,,,,reporter,,MW_REP_001,2026-08-22T15:30:07.302037+00:00,unconfirmed,,
MW_MDU20_2627_021_G3,MW_MDU20_2627_021,MW_MMM_M1,,Khumbo Msiska,CAF_MW_000885,,,,,,reporter,,MW_REP_001,2026-08-22T15:30:07.351005+00:00,unconfirmed,,
MW_MDU20_2627_022_G1,MW_MDU20_2627_022,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-22T15:30:49.526572+00:00,unconfirmed,,
MW_MDU20_2627_022_G2,MW_MDU20_2627_022,MW_VA_M1,,Steven Mhango,CAF_MW_000944,,,,,,reporter,,MW_REP_001,2026-08-22T15:30:49.580989+00:00,unconfirmed,,
MW_MDU20_2627_022_G3,MW_MDU20_2627_022,MW_TA_M1,,Trust Namwira,CAF_MW_000945,,,,,,reporter,,MW_REP_001,2026-08-22T15:30:49.62822+00:00,unconfirmed,,
MW_MDU20_2627_023_G1,MW_MDU20_2627_023,MW_CU2_M1,,Falili Mwambuli,CAF_MW_000946,,,,,,reporter,,MW_REP_001,2026-08-22T15:32:06.232412+00:00,unconfirmed,,
MW_MDU20_2627_023_G2,MW_MDU20_2627_023,MW_VFA_M1,,Kazembe Mlenga,CAF_MW_000947,,,,,,reporter,,MW_REP_001,2026-08-22T15:32:06.303539+00:00,unconfirmed,,
MW_MDU20_2627_023_G3,MW_MDU20_2627_023,MW_VFA_M1,,Kazembe Mlenga,CAF_MW_000947,,,,,,reporter,,MW_REP_001,2026-08-22T15:32:06.389472+00:00,unconfirmed,,
MW_MDU20_2627_023_G4,MW_MDU20_2627_023,MW_VFA_M1,,Opportunity Kalua,CAF_MW_000892,,,,,,reporter,,MW_REP_001,2026-08-22T15:32:06.456969+00:00,unconfirmed,,
MW_MDU20_2627_023_G5,MW_MDU20_2627_023,MW_VFA_M1,,Wayson Mwanza,CAF_MW_000893,,,,,,reporter,,MW_REP_001,2026-08-22T15:32:06.518645+00:00,unconfirmed,,
MW_MDU20_2627_023_G6,MW_MDU20_2627_023,MW_VFA_M1,,Blessings Chigo,CAF_MW_000894,,,,,,reporter,,MW_REP_001,2026-08-22T15:32:06.567709+00:00,unconfirmed,,
MW_MDU20_2627_023_G7,MW_MDU20_2627_023,MW_VFA_M1,,Patrick Kasimba,CAF_MW_000948,,,,,,reporter,,MW_REP_001,2026-08-22T15:32:06.61776+00:00,unconfirmed,,
MW_MDU20_2627_024_G1,MW_MDU20_2627_024,MW_YB_M1,,Osman Mfune,CAF_MW_000949,,,,,,reporter,,MW_REP_001,2026-08-22T15:33:01.874133+00:00,unconfirmed,,
MW_MDU20_2627_024_G2,MW_MDU20_2627_024,MW_YB_M1,,Osman Mfune,CAF_MW_000949,,,,,,reporter,,MW_REP_001,2026-08-22T15:33:01.923214+00:00,unconfirmed,,
MW_MDU20_2627_024_G3,MW_MDU20_2627_024,MW_YB_M1,,Smith Kadenge,CAF_MW_000890,,,,,,reporter,,MW_REP_001,2026-08-22T15:33:01.984396+00:00,unconfirmed,,
MW_MDU20_2627_024_G4,MW_MDU20_2627_024,MW_YB_M1,,Jonathan Nyasulu,CAF_MW_000950,,,,,,reporter,,MW_REP_001,2026-08-22T15:33:02.044025+00:00,unconfirmed,,
MW_MDU20_2627_024_G5,MW_MDU20_2627_024,MW_KU2_M1,,Louis Chunga,CAF_MW_000951,,,,,,reporter,,MW_REP_001,2026-08-22T15:33:02.103073+00:00,unconfirmed,,
MW_MDU20_2627_025_G1,MW_MDU20_2627_025,MW_GS2_M1,,Gift Mbughi,CAF_MW_000952,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.504273+00:00,unconfirmed,,
MW_MDU20_2627_025_G2,MW_MDU20_2627_025,MW_GS2_M1,,Jasper Nyirenda,CAF_MW_000933,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.560249+00:00,unconfirmed,,
MW_MDU20_2627_025_G3,MW_MDU20_2627_025,MW_GS2_M1,,Joseph Nyirenda,CAF_MW_000953,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.617178+00:00,unconfirmed,,
MW_MDU20_2627_025_G4,MW_MDU20_2627_025,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.668884+00:00,unconfirmed,,
MW_MDU20_2627_025_G5,MW_MDU20_2627_025,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.719846+00:00,unconfirmed,,
MW_MDU20_2627_025_G6,MW_MDU20_2627_025,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.768936+00:00,unconfirmed,,
MW_MDU20_2627_025_G7,MW_MDU20_2627_025,MW_VA_M1,,France Mwalwanda,CAF_MW_000916,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.8161+00:00,unconfirmed,,
MW_MDU20_2627_025_G8,MW_MDU20_2627_025,MW_VA_M1,,Benjamin Mtegha,CAF_MW_000954,,,,,,reporter,,MW_REP_001,2026-08-22T15:51:15.863621+00:00,unconfirmed,,
MW_MDU20_2627_026_G1,MW_MDU20_2627_026,MW_MT2_M1,,Chimwemwe Khonje,CAF_MW_000895,,,,,,reporter,,MW_REP_001,2026-08-22T15:52:10.047105+00:00,unconfirmed,,
MW_MDU20_2627_026_G2,MW_MDU20_2627_026,MW_MT2_M1,,Phinius Mwafulirwa,CAF_MW_000955,,,,,,reporter,,MW_REP_001,2026-08-22T15:52:10.126352+00:00,unconfirmed,,
MW_MDU20_2627_026_G3,MW_MDU20_2627_026,MW_A1A_M1,,Jonathan Mumba,CAF_MW_000956,,,,,,reporter,,MW_REP_001,2026-08-22T15:52:10.184822+00:00,unconfirmed,,
MW_MDU20_2627_026_G4,MW_MDU20_2627_026,MW_A1A_M1,,Yankho Harawa,CAF_MW_000957,,,,,,reporter,,MW_REP_001,2026-08-22T15:52:10.232563+00:00,unconfirmed,,
MW_MDU20_2627_027_G1,MW_MDU20_2627_027,MW_CRS2_M1,,Daniel Chirwa,CAF_MW_000926,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.454382+00:00,unconfirmed,,
MW_MDU20_2627_027_G2,MW_MDU20_2627_027,MW_CRS2_M1,,Daniel Chirwa,CAF_MW_000926,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.511645+00:00,unconfirmed,,
MW_MDU20_2627_027_G3,MW_MDU20_2627_027,MW_CRS2_M1,,Daniel Chirwa,CAF_MW_000926,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.573599+00:00,unconfirmed,,
MW_MDU20_2627_027_G4,MW_MDU20_2627_027,MW_CRS2_M1,,Daniel Chirwa,CAF_MW_000926,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.626227+00:00,unconfirmed,,
MW_MDU20_2627_027_G5,MW_MDU20_2627_027,MW_CRS2_M1,,Daniel Chirwa,CAF_MW_000926,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.682948+00:00,unconfirmed,,
MW_MDU20_2627_027_G6,MW_MDU20_2627_027,MW_CRS2_M1,,Wyson Nyirenda,CAF_MW_000309,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.732315+00:00,unconfirmed,,
MW_MDU20_2627_027_G7,MW_MDU20_2627_027,MW_CRS2_M1,,Wyson Nyirenda,CAF_MW_000309,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.783964+00:00,unconfirmed,,
MW_MDU20_2627_027_G8,MW_MDU20_2627_027,MW_CRS2_M1,,Precious Msofi,CAF_MW_000881,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.832037+00:00,unconfirmed,,
MW_MDU20_2627_027_G9,MW_MDU20_2627_027,MW_CRS2_M1,,Jones Zimba,CAF_MW_000958,,,,,,reporter,,MW_REP_001,2026-08-22T15:53:38.881282+00:00,unconfirmed,,
MW_MDU20_2627_028_G1,MW_MDU20_2627_028,MW_VFA_M1,,Kazembe Mlenga,CAF_MW_000947,,,,,,reporter,,MW_REP_001,2026-08-22T15:54:26.576169+00:00,unconfirmed,,
MW_MDU20_2627_028_G2,MW_MDU20_2627_028,MW_VFA_M1,,Paul Thupa,CAF_MW_000959,,,,,,reporter,,MW_REP_001,2026-08-22T15:54:26.824601+00:00,unconfirmed,,
MW_MDU20_2627_028_G3,MW_MDU20_2627_028,MW_MCHY_M1,,Amos Nyirenda,CAF_MW_000921,,,,,,reporter,,MW_REP_001,2026-08-22T15:54:26.949652+00:00,unconfirmed,,
MW_MDU20_2627_028_G4,MW_MDU20_2627_028,MW_MCHY_M1,,Oscar Hara,CAF_MW_000960,,,,,,reporter,,MW_REP_001,2026-08-22T15:54:27.072767+00:00,unconfirmed,,
MW_MDU20_2627_029_G1,MW_MDU20_2627_029,MW_MA2_M1,,Alex Kanyema,CAF_MW_000961,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:51.726704+00:00,unconfirmed,,
MW_MDU20_2627_029_G2,MW_MDU20_2627_029,MW_MA2_M1,,Alex Kanyema,CAF_MW_000961,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:51.791193+00:00,unconfirmed,,
MW_MDU20_2627_029_G3,MW_MDU20_2627_029,MW_MA2_M1,,Denis Mwakionja,CAF_MW_000962,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:51.851976+00:00,unconfirmed,,
MW_MDU20_2627_029_G4,MW_MDU20_2627_029,MW_MA2_M1,,Matias Nkhata,CAF_MW_000963,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:51.907247+00:00,unconfirmed,,
MW_MDU20_2627_029_G5,MW_MDU20_2627_029,MW_YB_M1,,Samuel Mbewe,CAF_MW_000964,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:51.956564+00:00,unconfirmed,,
MW_MDU20_2627_029_G6,MW_MDU20_2627_029,MW_YB_M1,,Hastings Tchuwa,CAF_MW_000965,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:52.003622+00:00,unconfirmed,,
MW_MDU20_2627_029_G7,MW_MDU20_2627_029,MW_YB_M1,,Denis Simfukwe,CAF_MW_000966,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:52.04847+00:00,unconfirmed,,
MW_MDU20_2627_029_G8,MW_MDU20_2627_029,MW_YB_M1,,John Chavula,CAF_MW_000967,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:52.096849+00:00,unconfirmed,,
MW_MDU20_2627_029_G9,MW_MDU20_2627_029,MW_YB_M1,,Osman Mfune,CAF_MW_000949,,,,,,reporter,,MW_REP_001,2026-08-22T15:56:52.148875+00:00,unconfirmed,,
MW_MDU20_2627_030_G1,MW_MDU20_2627_030,MW_KU2_M1,,John Banda,CAF_MW_UNKNOWN,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:35.79742+00:00,unconfirmed,,
MW_MDU20_2627_030_G2,MW_MDU20_2627_030,MW_KU2_M1,,John Banda,CAF_MW_UNKNOWN,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:35.846291+00:00,unconfirmed,,
MW_MDU20_2627_030_G3,MW_MDU20_2627_030,MW_KU2_M1,,Frank Mughogho,CAF_MW_000968,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:35.896401+00:00,unconfirmed,,
MW_MDU20_2627_030_G4,MW_MDU20_2627_030,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:35.946894+00:00,unconfirmed,,
MW_MDU20_2627_030_G5,MW_MDU20_2627_030,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:35.99768+00:00,unconfirmed,,
MW_MDU20_2627_030_G6,MW_MDU20_2627_030,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:36.048344+00:00,unconfirmed,,
MW_MDU20_2627_030_G7,MW_MDU20_2627_030,MW_MA_M1,,Kelvin Singini,CAF_MW_000969,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:36.097893+00:00,unconfirmed,,
MW_MDU20_2627_030_G8,MW_MDU20_2627_030,MW_MA_M1,,Kelvin Singini,CAF_MW_000969,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:36.145961+00:00,unconfirmed,,
MW_MDU20_2627_030_G9,MW_MDU20_2627_030,MW_MA_M1,,Yankho Gondwe,CAF_MW_000970,,,,,,reporter,,MW_REP_001,2026-08-22T15:58:36.20524+00:00,unconfirmed,,
MW_SL_2627_105_G1,MW_SL_2627_105,MW_MW_M1,,Clement Nyondo,CAF_MW_000049,45,,,,,reporter,,MW_REP_001,2026-08-22T16:33:46.870174+00:00,unconfirmed,,
MW_SL_2627_105_G2,MW_SL_2627_105,MW_MW_M1,,Mphatso Kamanga,CAF_MW_000973,61,,,,,reporter,,MW_REP_001,2026-08-22T16:33:46.928712+00:00,unconfirmed,,
MW_SL_2627_105_G3,MW_SL_2627_105,MW_REDL_M1,,Shukurani Mussa,CAF_MW_000349,7,,,,,reporter,,MW_REP_001,2026-08-22T16:33:47.011319+00:00,unconfirmed,,
MW_SL_2627_106_G1,MW_SL_2627_106,MW_MB_M1,,Lucky Mkandawire,CAF_MW_000143,17,,,,,reporter,,MW_REP_001,2026-08-22T16:34:34.780072+00:00,unconfirmed,,
MW_SL_2627_106_G2,MW_SL_2627_106,MW_MB_M1,,Ephraim Chinula,CAF_MW_000974,55,,,,,reporter,,MW_REP_001,2026-08-22T16:34:34.892208+00:00,unconfirmed,,
MW_SL_2627_106_G3,MW_SL_2627_106,MW_KB_M1,,Rashid Chiromo,CAF_MW_000207,48,,,,,reporter,,MW_REP_001,2026-08-22T16:34:34.966164+00:00,unconfirmed,,
MW_SL_2627_106_G4,MW_SL_2627_106,MW_KB_M1,,Olson Kanjira,CAF_MW_000184,60,,,,,reporter,,MW_REP_001,2026-08-22T16:34:35.043445+00:00,unconfirmed,,
MW_SL_2627_107_G1,MW_SL_2627_107,MW_MFC_M1,,Frank Sanudi,CAF_MW_000975,82,,,penalty,,reporter,,MW_REP_001,2026-08-22T16:35:18.155928+00:00,unconfirmed,,
MW_SL_2627_107_G2,MW_SL_2627_107,MW_BLUE_M1,,Pius Saka,CAF_MW_000195,2,,,,,reporter,,MW_REP_001,2026-08-22T16:35:18.207448+00:00,unconfirmed,,
MW_SL_2627_107_G3,MW_SL_2627_107,MW_BLUE_M1,,Enock Jobo,CAF_MW_000067,67,,,,,reporter,,MW_REP_001,2026-08-22T16:35:18.259244+00:00,unconfirmed,,
MW_SL_2627_108_G1,MW_SL_2627_108,MW_CS_M1,,Clever Chikwata,CAF_MW_000976,58,,,penalty,,reporter,,MW_REP_001,2026-08-22T16:36:18.810202+00:00,unconfirmed,,
MW_SL_2627_108_G2,MW_SL_2627_108,MW_CS_M1,,Clever Chikwata,CAF_MW_000976,89,,,,,reporter,,MW_REP_001,2026-08-22T16:36:18.854123+00:00,unconfirmed,,
MW_SL_2627_108_G3,MW_SL_2627_108,MW_CS_M1,,Patrick Mupanzi,CAF_MW_000186,84,,,,,reporter,,MW_REP_001,2026-08-22T16:36:18.901821+00:00,unconfirmed,,
MW_SL_2627_108_G4,MW_SL_2627_108,MW_EFC_M1,,Chimwemwe Chunga,CAF_MW_000041,18,,,,,reporter,,MW_REP_001,2026-08-22T16:36:18.949044+00:00,unconfirmed,,
MW_SL_2627_108_G5,MW_SL_2627_108,MW_EFC_M1,,Chimwemwe Chunga,CAF_MW_000041,27,,,,,reporter,,MW_REP_001,2026-08-22T16:36:18.99364+00:00,unconfirmed,,
MW_CRFA_2627_060_G1,MW_CRFA_2627_060,MW_PFC_M1,,Andrew Chilemba,CAF_MW_000285,,,,,,reporter,,MW_REP_001,2026-08-22T16:46:50.272802+00:00,unconfirmed,,
MW_CRFA_2627_060_G2,MW_CRFA_2627_060,MW_MPFC_M1,,Yamikan Alick,CAF_MW_000977,,,,,,reporter,,MW_REP_001,2026-08-22T16:46:50.32996+00:00,unconfirmed,,
MW_CRFA_2627_060_G3,MW_CRFA_2627_060,MW_MPFC_M1,,Davie Milazi,CAF_MW_000978,,,,,,reporter,,MW_REP_001,2026-08-22T16:46:50.379614+00:00,unconfirmed,,
MW_CRFA_2627_060_G4,MW_CRFA_2627_060,MW_MPFC_M1,,Chimwemwe Katumwe,CAF_MW_000979,,,,,,reporter,,MW_REP_001,2026-08-22T16:46:50.430794+00:00,unconfirmed,,
MW_NRFA_2627_050_G1,MW_NRFA_2627_050,MW_CHIN_M1,,Temwa Ndhlovu,CAF_MW_000235,,,,,,reporter,,MW_REP_001,2026-08-22T17:46:11.273958+00:00,unconfirmed,,
MW_NRFA_2627_050_G2,MW_NRFA_2627_050,MW_CHIP_M1,,King Nyasulu,CAF_MW_000982,,,,,,reporter,,MW_REP_001,2026-08-22T17:46:19.796725+00:00,unconfirmed,,
MW_NRFA_2627_050_G3,MW_NRFA_2627_050,MW_CHIP_M1,,Mike Luhanga,CAF_MW_000319,,,,,,reporter,,MW_REP_001,2026-08-22T17:46:25.263122+00:00,unconfirmed,,
MW_MDU20_2627_036_G1,MW_MDU20_2627_036,MW_A1A_M1,,Wongani Mtika,CAF_MW_000983,,,,,,reporter,,MW_REP_001,2026-08-23T10:51:46.17993+00:00,unconfirmed,,
MW_MDU20_2627_036_G2,MW_MDU20_2627_036,MW_A1A_M1,,Gracious Chavula,CAF_MW_000888,,,,,,reporter,,MW_REP_001,2026-08-23T10:51:46.244926+00:00,unconfirmed,,
MW_MDU20_2627_036_G3,MW_MDU20_2627_036,MW_A1A_M1,,Emmanuel Mtika,CAF_MW_000984,,,,,,reporter,,MW_REP_001,2026-08-23T10:51:46.301256+00:00,unconfirmed,,
MW_MDU20_2627_036_G4,MW_MDU20_2627_036,MW_VFA_M1,,Kazembe Mlenga,CAF_MW_000947,,,,,,reporter,,MW_REP_001,2026-08-23T10:51:46.357679+00:00,unconfirmed,,
MW_MDU20_2627_037_G1,MW_MDU20_2627_037,MW_MMM_M1,,Angel Manda,CAF_MW_000985,,,,,,reporter,,MW_REP_001,2026-08-23T10:52:49.204999+00:00,unconfirmed,,
MW_MDU20_2627_037_G2,MW_MDU20_2627_037,MW_MMM_M1,,Angel Manda,CAF_MW_000985,,,,,,reporter,,MW_REP_001,2026-08-23T10:52:49.255731+00:00,unconfirmed,,
MW_MDU20_2627_037_G3,MW_MDU20_2627_037,MW_MMM_M1,,Gift Phiri,CAF_MW_000971,,,,,,reporter,,MW_REP_001,2026-08-23T10:52:49.302412+00:00,unconfirmed,,
MW_MDU20_2627_037_G4,MW_MDU20_2627_037,MW_MMM_M1,,Khumbo Msiska,CAF_MW_000885,,,,,,reporter,,MW_REP_001,2026-08-23T10:52:49.354982+00:00,unconfirmed,,
MW_MDU20_2627_037_G5,MW_MDU20_2627_037,MW_MMM_M1,,Chifundo Banda,CAF_MW_000986,,,,,,reporter,,MW_REP_001,2026-08-23T10:52:49.405921+00:00,unconfirmed,,
MW_MDU20_2627_038_G1,MW_MDU20_2627_038,MW_YB_M1,,Moses Mtambo,CAF_MW_000891,,,,,,reporter,,MW_REP_001,2026-08-23T10:53:38.846847+00:00,unconfirmed,,
MW_MDU20_2627_038_G2,MW_MDU20_2627_038,MW_YB_M1,,Smith Kadenge Luhanga,CAF_MW_000928,,,,,,reporter,,MW_REP_001,2026-08-23T10:53:38.893771+00:00,unconfirmed,,
MW_MDU20_2627_038_G3,MW_MDU20_2627_038,MW_TA_M1,,Vuoso Mvula,CAF_MW_000987,,,,,,reporter,,MW_REP_001,2026-08-23T10:53:38.965045+00:00,unconfirmed,,
MW_MDU20_2627_039_G1,MW_MDU20_2627_039,MW_GS2_M1,,Vic Pota,CAF_MW_000988,,,,,,reporter,,MW_REP_001,2026-08-23T10:54:45.067378+00:00,unconfirmed,,
MW_MDU20_2627_039_G2,MW_MDU20_2627_039,MW_MA2_M1,,Happy Chilenje,CAF_MW_000989,,,,,,reporter,,MW_REP_001,2026-08-23T10:54:45.171841+00:00,unconfirmed,,
MW_MDU20_2627_043_G1,MW_MDU20_2627_043,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-23T11:00:25.559424+00:00,unconfirmed,,
MW_MDU20_2627_043_G2,MW_MDU20_2627_043,MW_MA_M1,,Okyster Kanyenda,CAF_MW_000929,,,,,,reporter,,MW_REP_001,2026-08-23T11:00:25.615768+00:00,unconfirmed,,
MW_MDU20_2627_043_G3,MW_MDU20_2627_043,MW_MA_M1,,Yankho Gondwe,CAF_MW_000970,,,,,,reporter,,MW_REP_001,2026-08-23T11:00:25.66516+00:00,unconfirmed,,
MW_MDU20_2627_043_G4,MW_MDU20_2627_043,MW_TA_M1,,Mikaya Makoloni,CAF_MW_000990,,,,,,reporter,,MW_REP_001,2026-08-23T11:00:25.720843+00:00,unconfirmed,,
MW_MDU20_2627_040_G1,MW_MDU20_2627_040,MW_CRS2_M1,,Jones Zimba,CAF_MW_000958,,,,,,reporter,,MW_REP_001,2026-08-23T11:02:55.996893+00:00,unconfirmed,,
MW_MDU20_2627_040_G2,MW_MDU20_2627_040,MW_MCHY_M1,,Friend Phiri,CAF_MW_000991,,,,,,reporter,,MW_REP_001,2026-08-23T11:02:56.089004+00:00,unconfirmed,,
MW_MDU20_2627_041_G1,MW_MDU20_2627_041,MW_MWH_M1,,Precious Mwenda,CAF_MW_000940,,,,,,reporter,,MW_REP_001,2026-08-23T11:03:28.691433+00:00,unconfirmed,,
MW_MDU20_2627_041_G2,MW_MDU20_2627_041,MW_GS2_M1,,Isaac Mvula,CAF_MW_000934,,,,,,reporter,,MW_REP_001,2026-08-23T11:03:28.742557+00:00,unconfirmed,,
MW_MDU20_2627_042_G1,MW_MDU20_2627_042,MW_MMM_M1,,Gift Phiri,CAF_MW_000971,,,,,,reporter,,MW_REP_001,2026-08-23T11:04:14.00651+00:00,unconfirmed,,
MW_MDU20_2627_042_G2,MW_MDU20_2627_042,MW_MMM_M1,,Junior Laura,CAF_MW_000992,,,,,,reporter,,MW_REP_001,2026-08-23T11:04:14.096518+00:00,unconfirmed,,
MW_MDU20_2627_042_G3,MW_MDU20_2627_042,MW_CP_M1,,Wisdom Mchenga,CAF_MW_000993,,,,,,reporter,,MW_REP_001,2026-08-23T11:04:14.179876+00:00,unconfirmed,,
MW_MDU20_2627_042_G4,MW_MDU20_2627_042,MW_CP_M1,,Petros Mhango,CAF_MW_000994,,,,,,reporter,,MW_REP_001,2026-08-23T11:04:14.235585+00:00,unconfirmed,,
MW_MDU20_2627_047_G1,MW_MDU20_2627_047,MW_GS2_M1,,Khwima Zgambo,CAF_MW_000995,,,,,,reporter,,MW_REP_001,2026-08-23T11:08:50.641806+00:00,unconfirmed,,
